name,NaPS,solvent,energy,iteration,oxidation_states,electronic_scf
Na2S8-vdw,Na2S8,Vacuum,-177.6827515962092,131.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6827550196156,132.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68275868257416,133.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68276221499326,134.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68276539043774,135.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68276813870594,136.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6827705951717,137.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68277260224394,138.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6827743941756,139.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6827759787747,140.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68277738209505,141.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68277886888373,142.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68278078876347,143.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68278328299556,144.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68278644815106,145.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6827902132028,146.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68279398689347,147.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6827139945308,123.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6821682600641,72.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68079789502175,37.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68214302854378,70.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6702997924321,25.0,"[{'Element': 'S', 'Oxidation States': [-0.034, -0.01, -0.019, -0.101, 0.216, -0.457, 0.159, -0.527]}, {'Element': 'Na', 'Oxidation States': [0.751, 0.733]}]",False
Na2S8-vdw,Na2S8,Vacuum,-177.67047788010225,26.0,"[{'Element': 'S', 'Oxidation States': [-0.034, -0.01, -0.019, -0.101, 0.216, -0.457, 0.159, -0.527]}, {'Element': 'Na', 'Oxidation States': [0.751, 0.733]}]",False
Na2S8-vdw,Na2S8,Vacuum,-177.67054370568275,27.0,"[{'Element': 'S', 'Oxidation States': [-0.034, -0.01, -0.019, -0.101, 0.216, -0.457, 0.159, -0.527]}, {'Element': 'Na', 'Oxidation States': [0.751, 0.733]}]",False
Na2S8-vdw,Na2S8,Vacuum,-177.67054371037779,28.0,"[{'Element': 'S', 'Oxidation States': [-0.034, -0.01, -0.019, -0.101, 0.216, -0.457, 0.159, -0.527]}, {'Element': 'Na', 'Oxidation States': [0.751, 0.733]}]",False
Na2S8-vdw,Na2S8,Vacuum,-177.6705437295749,29.0,"[{'Element': 'S', 'Oxidation States': [-0.034, -0.01, -0.019, -0.101, 0.216, -0.457, 0.159, -0.527]}, {'Element': 'Na', 'Oxidation States': [0.751, 0.733]}]",False
Na2S8-vdw,Na2S8,Vacuum,-177.67073344556536,0.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.67371408211312,1.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.67485636627447,2.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.67545723907244,3.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.67608038372146,4.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.67022781866217,24.0,"[{'Element': 'S', 'Oxidation States': [-0.034, -0.01, -0.019, -0.101, 0.216, -0.457, 0.159, -0.527]}, {'Element': 'Na', 'Oxidation States': [0.751, 0.733]}]",False
Na2S8-vdw,Na2S8,Vacuum,-177.67623150301534,5.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.67671409581558,7.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.67717189879323,8.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.67723292769335,9.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6774586637447,10.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6776205767916,11.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6777990677018,12.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6779622206724,13.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.67808143969404,14.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.67818976635536,15.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.67831124609475,16.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.67648132654875,6.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.67847670972307,17.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.67009903418904,23.0,"[{'Element': 'S', 'Oxidation States': [-0.034, -0.01, -0.019, -0.101, 0.216, -0.457, 0.159, -0.527]}, {'Element': 'Na', 'Oxidation States': [0.751, 0.733]}]",False
Na2S8-vdw,Na2S8,Vacuum,-177.66993682005037,21.0,"[{'Element': 'S', 'Oxidation States': [-0.034, -0.01, -0.019, -0.101, 0.216, -0.457, 0.159, -0.527]}, {'Element': 'Na', 'Oxidation States': [0.751, 0.733]}]",False
Na2S8-vdw,Na2S8,Vacuum,-177.68285414720492,174.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.66916730999478,0.0,"[{'Element': 'S', 'Oxidation States': [-0.034, -0.01, -0.019, -0.101, 0.216, -0.457, 0.159, -0.527]}, {'Element': 'Na', 'Oxidation States': [0.751, 0.733]}]",False
Na2S8-vdw,Na2S8,Vacuum,-177.6692791738,1.0,"[{'Element': 'S', 'Oxidation States': [-0.034, -0.01, -0.019, -0.101, 0.216, -0.457, 0.159, -0.527]}, {'Element': 'Na', 'Oxidation States': [0.751, 0.733]}]",False
Na2S8-vdw,Na2S8,Vacuum,-177.66937862087602,2.0,"[{'Element': 'S', 'Oxidation States': [-0.034, -0.01, -0.019, -0.101, 0.216, -0.457, 0.159, -0.527]}, {'Element': 'Na', 'Oxidation States': [0.751, 0.733]}]",False
Na2S8-vdw,Na2S8,Vacuum,-177.66941253626436,3.0,"[{'Element': 'S', 'Oxidation States': [-0.034, -0.01, -0.019, -0.101, 0.216, -0.457, 0.159, -0.527]}, {'Element': 'Na', 'Oxidation States': [0.751, 0.733]}]",False
Na2S8-vdw,Na2S8,Vacuum,-177.66945786529712,4.0,"[{'Element': 'S', 'Oxidation States': [-0.034, -0.01, -0.019, -0.101, 0.216, -0.457, 0.159, -0.527]}, {'Element': 'Na', 'Oxidation States': [0.751, 0.733]}]",False
Na2S8-vdw,Na2S8,Vacuum,-177.66948500912898,5.0,"[{'Element': 'S', 'Oxidation States': [-0.034, -0.01, -0.019, -0.101, 0.216, -0.457, 0.159, -0.527]}, {'Element': 'Na', 'Oxidation States': [0.751, 0.733]}]",False
Na2S8-vdw,Na2S8,Vacuum,-177.66952395517998,6.0,"[{'Element': 'S', 'Oxidation States': [-0.034, -0.01, -0.019, -0.101, 0.216, -0.457, 0.159, -0.527]}, {'Element': 'Na', 'Oxidation States': [0.751, 0.733]}]",False
Na2S8-vdw,Na2S8,Vacuum,-177.66954428153633,7.0,"[{'Element': 'S', 'Oxidation States': [-0.034, -0.01, -0.019, -0.101, 0.216, -0.457, 0.159, -0.527]}, {'Element': 'Na', 'Oxidation States': [0.751, 0.733]}]",False
Na2S8-vdw,Na2S8,Vacuum,-177.66956297711582,8.0,"[{'Element': 'S', 'Oxidation States': [-0.034, -0.01, -0.019, -0.101, 0.216, -0.457, 0.159, -0.527]}, {'Element': 'Na', 'Oxidation States': [0.751, 0.733]}]",False
Na2S8-vdw,Na2S8,Vacuum,-177.67003242120452,22.0,"[{'Element': 'S', 'Oxidation States': [-0.034, -0.01, -0.019, -0.101, 0.216, -0.457, 0.159, -0.527]}, {'Element': 'Na', 'Oxidation States': [0.751, 0.733]}]",False
Na2S8-vdw,Na2S8,Vacuum,-177.66957191939457,9.0,"[{'Element': 'S', 'Oxidation States': [-0.034, -0.01, -0.019, -0.101, 0.216, -0.457, 0.159, -0.527]}, {'Element': 'Na', 'Oxidation States': [0.751, 0.733]}]",False
Na2S8-vdw,Na2S8,Vacuum,-177.6696020838692,11.0,"[{'Element': 'S', 'Oxidation States': [-0.034, -0.01, -0.019, -0.101, 0.216, -0.457, 0.159, -0.527]}, {'Element': 'Na', 'Oxidation States': [0.751, 0.733]}]",False
Na2S8-vdw,Na2S8,Vacuum,-177.66961909027305,12.0,"[{'Element': 'S', 'Oxidation States': [-0.034, -0.01, -0.019, -0.101, 0.216, -0.457, 0.159, -0.527]}, {'Element': 'Na', 'Oxidation States': [0.751, 0.733]}]",False
Na2S8-vdw,Na2S8,Vacuum,-177.66963093357546,13.0,"[{'Element': 'S', 'Oxidation States': [-0.034, -0.01, -0.019, -0.101, 0.216, -0.457, 0.159, -0.527]}, {'Element': 'Na', 'Oxidation States': [0.751, 0.733]}]",False
Na2S8-vdw,Na2S8,Vacuum,-177.66966001577828,14.0,"[{'Element': 'S', 'Oxidation States': [-0.034, -0.01, -0.019, -0.101, 0.216, -0.457, 0.159, -0.527]}, {'Element': 'Na', 'Oxidation States': [0.751, 0.733]}]",False
Na2S8-vdw,Na2S8,Vacuum,-177.66967343904187,15.0,"[{'Element': 'S', 'Oxidation States': [-0.034, -0.01, -0.019, -0.101, 0.216, -0.457, 0.159, -0.527]}, {'Element': 'Na', 'Oxidation States': [0.751, 0.733]}]",False
Na2S8-vdw,Na2S8,Vacuum,-177.66969029324738,16.0,"[{'Element': 'S', 'Oxidation States': [-0.034, -0.01, -0.019, -0.101, 0.216, -0.457, 0.159, -0.527]}, {'Element': 'Na', 'Oxidation States': [0.751, 0.733]}]",False
Na2S8-vdw,Na2S8,Vacuum,-177.66971194833678,17.0,"[{'Element': 'S', 'Oxidation States': [-0.034, -0.01, -0.019, -0.101, 0.216, -0.457, 0.159, -0.527]}, {'Element': 'Na', 'Oxidation States': [0.751, 0.733]}]",False
Na2S8-vdw,Na2S8,Vacuum,-177.66976239250238,18.0,"[{'Element': 'S', 'Oxidation States': [-0.034, -0.01, -0.019, -0.101, 0.216, -0.457, 0.159, -0.527]}, {'Element': 'Na', 'Oxidation States': [0.751, 0.733]}]",False
Na2S8-vdw,Na2S8,Vacuum,-177.6697743732372,19.0,"[{'Element': 'S', 'Oxidation States': [-0.034, -0.01, -0.019, -0.101, 0.216, -0.457, 0.159, -0.527]}, {'Element': 'Na', 'Oxidation States': [0.751, 0.733]}]",False
Na2S8-vdw,Na2S8,Vacuum,-177.66977437717034,20.0,"[{'Element': 'S', 'Oxidation States': [-0.034, -0.01, -0.019, -0.101, 0.216, -0.457, 0.159, -0.527]}, {'Element': 'Na', 'Oxidation States': [0.751, 0.733]}]",False
Na2S8-vdw,Na2S8,Vacuum,-177.66959488450112,10.0,"[{'Element': 'S', 'Oxidation States': [-0.034, -0.01, -0.019, -0.101, 0.216, -0.457, 0.159, -0.527]}, {'Element': 'Na', 'Oxidation States': [0.751, 0.733]}]",False
Na2S8-vdw,Na2S8,Vacuum,-177.682155162885,71.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.67869164682725,18.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.67911729589648,20.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68114993272775,48.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68117436775916,49.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68120520183743,50.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68124976220506,51.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68131878118794,52.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68141699131058,53.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68153182496783,54.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68164030544807,55.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68173217958795,56.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68180224443466,57.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68112684102985,47.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68185298047229,58.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6819145584658,60.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68193470532924,61.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68195338737695,62.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6819735832944,63.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68199842563334,64.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6820289133244,65.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6820616053497,66.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68209055597313,67.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6821130230062,68.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68212976467544,69.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68188890387478,59.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.67891484940162,19.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68110245533802,46.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68104381697773,44.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6792779133194,21.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.67940732075593,22.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.67951763137307,23.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.67961777857943,24.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.67971449581904,25.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.67981141836339,26.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.67991159094262,27.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
