name,NaPS,sorbent,Atoms,solvent,electronic_scf,vdw,Count,Mean /Å,Median /Å,Sam. std. dev.,Pop. std. dev.,Std. error,Skewness
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–S,Vacuum,True,True,7,2.0780,2.0751,0.0212,0.0196,0.0080,0.1081
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
Na2S8-vdw,Na2S8,,S–Na,Vacuum,True,True,6,2.8071,2.7921,0.1003,0.0915,0.0409,-0.0078
